Date,Open,High,Low,Close,Adj Close,Volume
2010-02-17,15440.000000,15580.000000,15280.000000,15580.000000,12335.727539,13997150
2010-02-18,15580.000000,15620.000000,15440.000000,15500.000000,12272.385742,7251900
2010-02-19,15380.000000,15540.000000,15180.000000,15200.000000,12034.855469,11094000
2010-02-22,15440.000000,15560.000000,15400.000000,15460.000000,12240.717773,11580550
2010-02-23,15480.000000,15480.000000,15120.000000,15340.000000,12145.708008,12568850
2010-02-24,15180.000000,15220.000000,15000.000000,15040.000000,11908.174805,15052500
2010-02-25,15080.000000,15160.000000,14680.000000,14720.000000,11654.808594,19273900
2010-02-26,14800.000000,14960.000000,14660.000000,14880.000000,11781.488281,15576350
2010-03-02,15220.000000,15480.000000,15120.000000,15400.000000,12193.212891,23494700
2010-03-03,15420.000000,15460.000000,15260.000000,15420.000000,12209.048828,9713550
2010-03-04,15420.000000,15440.000000,15120.000000,15220.000000,12050.693359,10205050
2010-03-05,15260.000000,15500.000000,15260.000000,15500.000000,12272.385742,11754700
2010-03-08,15800.000000,15840.000000,15700.000000,15720.000000,12446.576172,19563300
2010-03-09,15740.000000,15740.000000,15540.000000,15720.000000,12446.576172,12211750
2010-03-10,15720.000000,15740.000000,15560.000000,15680.000000,12414.902344,11367600
2010-03-11,15800.000000,15880.000000,15560.000000,15560.000000,12319.891602,19631000
2010-03-12,15560.000000,15680.000000,15420.000000,15560.000000,12319.891602,9997950
2010-03-15,15640.000000,15660.000000,15280.000000,15360.000000,12161.539063,11156550
2010-03-16,15360.000000,15400.000000,15160.000000,15300.000000,12114.036133,16548150
2010-03-17,15440.000000,15960.000000,15420.000000,15960.000000,12636.601563,21840650
2010-03-18,15900.000000,16140.000000,15900.000000,15940.000000,12620.763672,15393500
2010-03-19,16020.000000,16140.000000,15960.000000,16080.000000,12731.611328,10711200
2010-03-22,16060.000000,16080.000000,15840.000000,16020.000000,12684.106445,9191800
2010-03-23,16140.000000,16300.000000,16100.000000,16180.000000,12810.791992,9923300
2010-03-24,16300.000000,16500.000000,16260.000000,16380.000000,12969.142578,15926950
2010-03-25,16300.000000,16440.000000,16180.000000,16380.000000,12969.142578,9481650
2010-03-26,16460.000000,16500.000000,16240.000000,16400.000000,12984.976563,10481650
2010-03-29,16200.000000,16500.000000,16200.000000,16360.000000,12953.305664,7756350
2010-03-30,16540.000000,16580.000000,16240.000000,16280.000000,12889.961914,12042400
2010-03-31,16280.000000,16680.000000,16260.000000,16360.000000,12953.305664,21699800
2010-04-01,16520.000000,16900.000000,16480.000000,16900.000000,13380.860352,28068050
2010-04-02,16920.000000,17200.000000,16820.000000,17140.000000,13570.881836,20907050
2010-04-05,17220.000000,17400.000000,17140.000000,17400.000000,13776.749023,15201700
2010-04-06,17480.000000,17500.000000,17220.000000,17380.000000,13760.910156,16494250
2010-04-07,17300.000000,17380.000000,17040.000000,17180.000000,13602.552734,19418550
2010-04-08,17140.000000,17260.000000,17060.000000,17260.000000,13665.895508,13447700
2010-04-09,17280.000000,17320.000000,16960.000000,17120.000000,13555.049805,13757650
2010-04-12,17180.000000,17200.000000,16540.000000,16600.000000,13143.329102,24897000
2010-04-13,16680.000000,16680.000000,16300.000000,16560.000000,13111.660156,20446350
2010-04-14,16700.000000,16940.000000,16660.000000,16900.000000,13380.860352,15369350
2010-04-15,17240.000000,17240.000000,16880.000000,17100.000000,13539.215820,18248400
2010-04-16,17100.000000,17160.000000,16820.000000,16960.000000,13428.365234,11003100
2010-04-19,16740.000000,16800.000000,16520.000000,16540.000000,13095.823242,12357100
2010-04-20,16540.000000,16640.000000,16420.000000,16560.000000,13111.660156,13571500
2010-04-21,16760.000000,17060.000000,16700.000000,17040.000000,13491.708984,13200200
2010-04-22,16980.000000,16980.000000,16660.000000,16820.000000,13317.516602,17161750
2010-04-23,16960.000000,16960.000000,16560.000000,16600.000000,13143.329102,15442000
2010-04-26,16700.000000,16840.000000,16600.000000,16680.000000,13206.670898,13009350
2010-04-27,16620.000000,16760.000000,16540.000000,16700.000000,13222.505859,13040500
2010-04-28,16400.000000,16500.000000,16360.000000,16500.000000,13064.155273,16007500
2010-04-29,16600.000000,16620.000000,16320.000000,16500.000000,13064.155273,11337150
2010-04-30,16560.000000,17040.000000,16540.000000,16980.000000,13444.202148,22710850
2010-05-03,16900.000000,16900.000000,16540.000000,16580.000000,13127.498047,14553900
2010-05-04,16800.000000,16860.000000,16600.000000,16680.000000,13206.670898,9138450
2010-05-06,16340.000000,16380.000000,16200.000000,16280.000000,12889.961914,22570150
2010-05-07,15960.000000,15980.000000,15760.000000,15880.000000,12573.257813,37887000
2010-05-10,16000.000000,16100.000000,15940.000000,16060.000000,12715.775391,16435550
2010-05-11,16240.000000,16240.000000,15820.000000,15820.000000,12525.750000,22498000
2010-05-12,15940.000000,15960.000000,15640.000000,15780.000000,12494.081055,15759500
2010-05-13,15960.000000,16400.000000,15940.000000,16260.000000,12874.128906,15900650
2010-05-14,16120.000000,16240.000000,15980.000000,16200.000000,12826.622070,14674300
2010-05-17,15960.000000,15980.000000,15560.000000,15680.000000,12414.902344,26460950
2010-05-18,15800.000000,15900.000000,15680.000000,15840.000000,12541.587891,18143800
2010-05-19,15700.000000,15700.000000,15380.000000,15460.000000,12240.717773,17987050
2010-05-20,15300.000000,15440.000000,15100.000000,15120.000000,11971.516602,19772500
2010-05-24,14940.000000,15280.000000,14880.000000,15160.000000,12003.187500,17704300
2010-05-25,15000.000000,15120.000000,14720.000000,14820.000000,11733.982422,25489550
2010-05-26,15200.000000,15380.000000,14900.000000,15000.000000,11876.502930,22943950
2010-05-27,14880.000000,15500.000000,14820.000000,15440.000000,12224.880859,22173500
2010-05-28,15740.000000,15740.000000,15340.000000,15560.000000,12319.891602,22448950
2010-05-31,15440.000000,15620.000000,15360.000000,15520.000000,12288.222656,12774650
2010-06-01,15520.000000,15580.000000,15300.000000,15360.000000,12161.539063,11382350
2010-06-03,15600.000000,15680.000000,15480.000000,15540.000000,12304.054688,14649400
2010-06-04,15500.000000,15940.000000,15480.000000,15860.000000,12557.422852,12598850
2010-06-07,15580.000000,15740.000000,15540.000000,15740.000000,12462.412109,15161550
2010-06-08,15700.000000,15960.000000,15520.000000,15700.000000,12430.742188,14499800
2010-06-09,15840.000000,15840.000000,15320.000000,15400.000000,12193.212891,17914950
2010-06-10,15540.000000,15600.000000,15420.000000,15460.000000,12240.717773,17769350
2010-06-11,15700.000000,15940.000000,15660.000000,15940.000000,12620.763672,18283050
2010-06-14,15820.000000,16180.000000,15820.000000,16140.000000,12779.117188,12094650
2010-06-15,16200.000000,16200.000000,15960.000000,15960.000000,12636.601563,9528550
2010-06-16,16300.000000,16440.000000,16180.000000,16380.000000,12969.142578,18823500
2010-06-17,16240.000000,16340.000000,16200.000000,16340.000000,12937.470703,11648800
2010-06-18,16500.000000,16500.000000,16240.000000,16440.000000,13016.648438,9579500
2010-06-21,16600.000000,16780.000000,16500.000000,16600.000000,13143.329102,14230700
2010-06-22,16540.000000,16540.000000,16260.000000,16320.000000,12921.635742,14794100
2010-06-23,16220.000000,16220.000000,16000.000000,16100.000000,12747.448242,17489950
2010-06-24,16160.000000,16460.000000,16100.000000,16400.000000,12984.976563,14152200
2010-06-25,16180.000000,16200.000000,16040.000000,16100.000000,12747.448242,16982600
2010-06-28,16100.000000,16160.000000,15920.000000,15920.000000,12604.928711,13026700
2010-06-29,16020.000000,16080.000000,15740.000000,15840.000000,12620.865234,12560000
2010-06-30,15400.000000,15600.000000,15400.000000,15480.000000,12334.027344,26708450
2010-07-01,15580.000000,15600.000000,15200.000000,15320.000000,12206.541992,22206400
2010-07-02,15400.000000,15480.000000,15260.000000,15340.000000,12222.482422,11641100
2010-07-05,15260.000000,15400.000000,15220.000000,15340.000000,12222.482422,9995600
2010-07-06,15240.000000,15500.000000,15100.000000,15500.000000,12349.960938,17879550
2010-07-07,15600.000000,15620.000000,15300.000000,15380.000000,12254.350586,16180150
2010-07-08,15660.000000,15680.000000,15400.000000,15500.000000,12349.960938,14752850
2010-07-09,15580.000000,15920.000000,15460.000000,15920.000000,12684.606445,18605950
2010-07-12,15980.000000,16040.000000,15840.000000,16040.000000,12780.221680,12597450
2010-07-13,15960.000000,16160.000000,15880.000000,15920.000000,12684.606445,15339650
2010-07-14,16260.000000,16560.000000,16260.000000,16480.000000,13130.798828,33184600
2010-07-15,16500.000000,16500.000000,16360.000000,16400.000000,13067.056641,16063950
2010-07-16,16320.000000,16400.000000,16040.000000,16040.000000,12780.221680,16933400
2010-07-19,15720.000000,15980.000000,15720.000000,15900.000000,12668.668945,14586800
2010-07-20,15900.000000,16040.000000,15720.000000,15960.000000,12716.478516,11578400
2010-07-21,16340.000000,16360.000000,16120.000000,16340.000000,13019.250977,16558800
2010-07-22,16240.000000,16340.000000,16020.000000,16160.000000,12875.833008,15439550
2010-07-23,16300.000000,16340.000000,16140.000000,16220.000000,12923.636719,14112800
2010-07-26,16260.000000,16400.000000,16180.000000,16360.000000,13035.185547,10617450
2010-07-27,16480.000000,16600.000000,16420.000000,16580.000000,13210.478516,19088350
2010-07-28,16640.000000,16800.000000,16620.000000,16740.000000,13337.959961,23248200
2010-07-29,16780.000000,16800.000000,16480.000000,16540.000000,13178.603516,14865300
2010-07-30,16440.000000,16540.000000,16200.000000,16200.000000,12907.701172,16399000
2010-08-02,16340.000000,16360.000000,16200.000000,16200.000000,12907.701172,12455050
2010-08-03,16400.000000,16440.000000,16300.000000,16300.000000,12987.378906,13105950
2010-08-04,16340.000000,16360.000000,16120.000000,16120.000000,12843.964844,10616650
2010-08-05,16220.000000,16360.000000,16060.000000,16080.000000,12812.088867,14028550
2010-08-06,16200.000000,16200.000000,15980.000000,16020.000000,12764.285156,12296750
2010-08-09,15980.000000,16040.000000,15960.000000,16040.000000,12780.221680,9138150
2010-08-10,16000.000000,16080.000000,15820.000000,15860.000000,12636.798828,14060850
2010-08-11,15680.000000,15780.000000,15540.000000,15580.000000,12413.702148,17957900
2010-08-12,15360.000000,15540.000000,15300.000000,15320.000000,12206.541992,21360650
2010-08-13,15400.000000,15640.000000,15340.000000,15620.000000,12445.573242,14274900
2010-08-16,15460.000000,15660.000000,15340.000000,15640.000000,12461.509766,10280000
2010-08-17,15540.000000,15660.000000,15420.000000,15640.000000,12461.509766,14476450
2010-08-18,15680.000000,15700.000000,15480.000000,15560.000000,12397.767578,11715900
2010-08-19,15580.000000,15780.000000,15540.000000,15780.000000,12573.058594,12179900
2010-08-20,15600.000000,15720.000000,15540.000000,15680.000000,12493.378906,12330600
2010-08-23,15720.000000,15820.000000,15640.000000,15800.000000,12588.992188,9081550
2010-08-24,15700.000000,15720.000000,15500.000000,15660.000000,12477.446289,11365400
2010-08-25,15520.000000,15560.000000,15440.000000,15440.000000,12302.157227,9263250
2010-08-26,15440.000000,15660.000000,15400.000000,15460.000000,12318.092773,10440100
2010-08-27,15300.000000,15440.000000,15300.000000,15320.000000,12206.541992,12748200
2010-08-30,15500.000000,15560.000000,15440.000000,15520.000000,12365.897461,6984450
2010-08-31,15320.000000,15440.000000,15120.000000,15120.000000,12047.190430,22051950
2010-09-01,15240.000000,15260.000000,15000.000000,15040.000000,11983.447266,19451700
2010-09-02,15200.000000,15240.000000,14980.000000,15180.000000,12094.997070,18271500
2010-09-03,15220.000000,15280.000000,15120.000000,15220.000000,12126.867188,22082500
2010-09-06,15440.000000,15600.000000,15360.000000,15600.000000,12429.638672,19708650
2010-09-07,15660.000000,15800.000000,15500.000000,15760.000000,12557.122070,16036000
2010-09-08,15520.000000,15620.000000,15420.000000,15420.000000,12286.223633,10954600
2010-09-09,15340.000000,15480.000000,15120.000000,15120.000000,12047.190430,30825400
2010-09-10,15200.000000,15440.000000,15140.000000,15320.000000,12206.541992,13989000
2010-09-13,15400.000000,15520.000000,15320.000000,15400.000000,12270.287109,11741050
2010-09-14,15500.000000,15620.000000,15200.000000,15200.000000,12110.930664,18559950
2010-09-15,15260.000000,15340.000000,15020.000000,15140.000000,12063.122070,19441850
2010-09-16,15080.000000,15260.000000,15080.000000,15140.000000,12063.122070,11734100
2010-09-17,15240.000000,15560.000000,15160.000000,15460.000000,12318.092773,22369300
2010-09-20,15480.000000,15600.000000,15400.000000,15600.000000,12429.638672,14807550
2010-09-24,15580.000000,15600.000000,15160.000000,15240.000000,12142.802734,32766800
2010-09-27,15300.000000,15360.000000,15040.000000,15100.000000,12031.255859,25107150
2010-09-28,15100.000000,15120.000000,14900.000000,14900.000000,11871.895508,23315700
2010-09-29,15060.000000,15500.000000,15000.000000,15440.000000,12302.157227,35348050
2010-09-30,15440.000000,15580.000000,15340.000000,15540.000000,12381.831055,16855500
2010-10-01,15440.000000,15560.000000,15380.000000,15540.000000,12381.831055,14805750
2010-10-04,15600.000000,15620.000000,15480.000000,15600.000000,12429.638672,12835350
2010-10-05,15440.000000,15580.000000,15420.000000,15460.000000,12318.092773,14300150
2010-10-06,15560.000000,15880.000000,15520.000000,15860.000000,12636.798828,23555150
2010-10-07,15580.000000,15660.000000,15380.000000,15400.000000,12270.287109,25542150
2010-10-08,15260.000000,15320.000000,15060.000000,15160.000000,12079.061523,27125750
2010-10-11,15240.000000,15260.000000,15060.000000,15060.000000,11999.381836,18784450
2010-10-12,15040.000000,15120.000000,14920.000000,14920.000000,11887.833984,18391350
2010-10-13,15040.000000,15040.000000,14860.000000,14880.000000,11855.960938,20414700
2010-10-14,15060.000000,15060.000000,14840.000000,15000.000000,11951.575195,26710000
2010-10-15,15000.000000,15120.000000,14900.000000,15080.000000,12015.315430,24686150
2010-10-18,15140.000000,15240.000000,14960.000000,15020.000000,11967.510742,13804400
2010-10-19,15000.000000,15020.000000,14820.000000,14820.000000,11808.154297,19450000
2010-10-20,14800.000000,14980.000000,14700.000000,14900.000000,11871.895508,18474100
2010-10-21,14900.000000,15300.000000,14820.000000,15300.000000,12190.611328,28370400
2010-10-22,15460.000000,15540.000000,15340.000000,15540.000000,12381.831055,20425550
2010-10-25,15460.000000,15580.000000,15340.000000,15420.000000,12286.223633,12353450
2010-10-26,15360.000000,15420.000000,15160.000000,15260.000000,12158.737305,15629050
2010-10-27,15160.000000,15300.000000,15020.000000,15060.000000,11999.381836,16732750
2010-10-28,15200.000000,15300.000000,15060.000000,15280.000000,12174.672852,14631600
2010-10-29,15280.000000,15300.000000,14900.000000,14900.000000,11871.895508,23060950
2010-11-01,15060.000000,15060.000000,14860.000000,14940.000000,11903.769531,14837800
2010-11-02,14940.000000,14960.000000,14740.000000,14800.000000,11792.223633,16536700
2010-11-03,14800.000000,14980.000000,14780.000000,14800.000000,11792.223633,17874950
2010-11-04,14940.000000,15280.000000,14900.000000,15260.000000,12158.737305,27312500
2010-11-05,15600.000000,15800.000000,15500.000000,15520.000000,12365.897461,35165050
2010-11-08,15700.000000,15760.000000,15520.000000,15560.000000,12397.767578,13961400
2010-11-09,15680.000000,15680.000000,15340.000000,15480.000000,12334.027344,12801650
2010-11-10,15600.000000,15800.000000,15500.000000,15800.000000,12588.992188,21088000
2010-11-11,15860.000000,15980.000000,15340.000000,15340.000000,12222.482422,44525300
2010-11-12,15680.000000,15800.000000,15460.000000,15560.000000,12397.767578,28325650
2010-11-15,15720.000000,16300.000000,15700.000000,16160.000000,12875.833008,35892450
2010-11-16,16280.000000,16400.000000,16000.000000,16220.000000,12923.636719,29475050
2010-11-17,16020.000000,16080.000000,15900.000000,15900.000000,12668.668945,17123100
2010-11-18,15940.000000,16100.000000,15860.000000,15980.000000,12732.414063,13296000
2010-11-19,16160.000000,16380.000000,16000.000000,16360.000000,13035.185547,19355150
2010-11-22,16400.000000,16960.000000,16360.000000,16960.000000,13513.248047,36057400
2010-11-23,17000.000000,17020.000000,16680.000000,16800.000000,13385.767578,18280200
2010-11-24,16520.000000,17040.000000,16500.000000,17020.000000,13561.055664,31792000
2010-11-25,17060.000000,17060.000000,16760.000000,16900.000000,13465.442383,18359500
2010-11-26,16960.000000,16980.000000,16640.000000,16740.000000,13337.959961,15679300
2010-11-29,16700.000000,16920.000000,16620.000000,16720.000000,13322.023438,15401050
2010-11-30,16640.000000,16920.000000,16520.000000,16520.000000,13162.666992,21205500
2010-12-01,16480.000000,16560.000000,16280.000000,16400.000000,13067.056641,18777150
2010-12-02,16560.000000,17180.000000,16500.000000,17180.000000,13688.536133,30608400
2010-12-03,17400.000000,17940.000000,17340.000000,17880.000000,14246.281250,39373850
2010-12-06,17800.000000,17980.000000,17700.000000,17800.000000,14182.538086,16837550
2010-12-07,17740.000000,18420.000000,17700.000000,18020.000000,14357.825195,24906050
2010-12-08,18060.000000,18200.000000,17740.000000,17760.000000,14150.667969,16803250
2010-12-09,17700.000000,18360.000000,17680.000000,18340.000000,14612.792969,29422050
2010-12-10,18300.000000,18380.000000,18140.000000,18380.000000,14644.665039,12757050
2010-12-13,18380.000000,18640.000000,18320.000000,18600.000000,14819.955078,15359300
2010-12-14,18740.000000,18740.000000,18420.000000,18580.000000,14804.018555,22126100
2010-12-15,18500.000000,18500.000000,18200.000000,18320.000000,14596.858398,16449400
2010-12-16,18160.000000,18380.000000,18160.000000,18220.000000,14517.180664,11684200
2010-12-17,18280.000000,18580.000000,18240.000000,18520.000000,14756.210938,17297200
2010-12-20,18340.000000,18640.000000,18280.000000,18640.000000,14851.823242,16911750
2010-12-21,18620.000000,18800.000000,18500.000000,18720.000000,14915.563477,12599300
2010-12-22,18780.000000,19060.000000,18720.000000,18780.000000,14963.377930,16626800
2010-12-23,18720.000000,18760.000000,18500.000000,18720.000000,14915.563477,10985500
2010-12-24,18780.000000,18780.000000,18500.000000,18500.000000,14740.275391,8471650
2010-12-27,18500.000000,18600.000000,18300.000000,18440.000000,14692.471680,10524200
2010-12-28,18560.000000,19000.000000,18520.000000,18760.000000,14947.438477,15650700
2010-12-29,18700.000000,19020.000000,18640.000000,18900.000000,15139.688477,11918900
2010-12-30,18840.000000,19040.000000,18840.000000,18980.000000,15203.767578,9181500
2011-01-03,19100.000000,19320.000000,19000.000000,19160.000000,15347.960938,13241050
2011-01-04,19120.000000,19220.000000,18980.000000,19160.000000,15347.960938,13713100
2011-01-05,19100.000000,19100.000000,18840.000000,18840.000000,15091.625977,16787500
2011-01-06,18840.000000,18980.000000,18460.000000,18600.000000,14899.378906,19360400
2011-01-07,18300.000000,18580.000000,18280.000000,18420.000000,14755.189453,23139800
2011-01-10,18360.000000,18560.000000,18180.000000,18340.000000,14691.107422,18326750
2011-01-11,18340.000000,18440.000000,18160.000000,18260.000000,14627.024414,19550800
2011-01-12,18280.000000,18660.000000,18280.000000,18600.000000,14899.378906,20555800
2011-01-13,18980.000000,18980.000000,18340.000000,18440.000000,14771.205078,28239850
2011-01-14,18560.000000,18680.000000,18300.000000,18660.000000,14947.438477,15382350
2011-01-17,18900.000000,19020.000000,18800.000000,18980.000000,15203.767578,20582100
2011-01-18,19000.000000,19620.000000,18980.000000,19380.000000,15524.190430,29631350
2011-01-19,19580.000000,20000.000000,19320.000000,19940.000000,15972.773438,33343200
2011-01-20,19740.000000,19800.000000,19580.000000,19640.000000,15732.460938,15244400
2011-01-21,19520.000000,19680.000000,19400.000000,19420.000000,15556.229492,16666400
2011-01-24,19360.000000,19660.000000,19320.000000,19420.000000,15556.229492,13609350
2011-01-25,19440.000000,19800.000000,19420.000000,19500.000000,15620.313477,13970550
2011-01-26,19700.000000,19980.000000,19600.000000,19960.000000,15988.787109,13352500
2011-01-27,19900.000000,20040.000000,19820.000000,19880.000000,15924.710938,15367000
2011-01-28,19960.000000,20280.000000,19800.000000,20200.000000,16181.044922,19118950
2011-01-31,20180.000000,20200.000000,19620.000000,19620.000000,15716.441406,21411900
2011-02-01,19640.000000,19900.000000,19580.000000,19660.000000,15748.479492,13468450
2011-02-07,20040.000000,20080.000000,19440.000000,19440.000000,15572.251953,24252200
2011-02-08,19400.000000,19480.000000,19180.000000,19220.000000,15396.023438,30483500
2011-02-09,19460.000000,19460.000000,19020.000000,19200.000000,15380.000977,20984650
2011-02-10,19200.000000,19300.000000,18700.000000,18720.000000,14995.500977,30669300
2011-02-11,18700.000000,18860.000000,18260.000000,18300.000000,14659.061523,26489900
2011-02-14,18560.000000,19100.000000,18500.000000,19060.000000,15267.856445,19565800
2011-02-15,19260.000000,19400.000000,18940.000000,19160.000000,15347.960938,18105800
2011-02-16,19040.000000,19400.000000,18900.000000,18900.000000,15139.688477,15182650
2011-02-17,19060.000000,19260.000000,18860.000000,19080.000000,15283.877930,14348550
2011-02-18,19300.000000,19320.000000,19140.000000,19200.000000,15380.000977,10253850
2011-02-21,19280.000000,19300.000000,18840.000000,18960.000000,15187.752930,13750850
2011-02-22,18780.000000,18960.000000,18680.000000,18760.000000,15027.539063,12181550
2011-02-23,18500.000000,18820.000000,18500.000000,18600.000000,14899.378906,17193000
2011-02-24,18520.000000,18680.000000,18400.000000,18580.000000,14883.355469,18110900
2011-02-25,18560.000000,18660.000000,18460.000000,18520.000000,14835.290039,15181200
2011-02-28,18400.000000,18680.000000,18400.000000,18460.000000,14787.231445,16274800
2011-03-02,18280.000000,18460.000000,18240.000000,18360.000000,14707.128906,16134300
2011-03-03,18380.000000,18540.000000,18320.000000,18460.000000,14787.231445,18074200
2011-03-04,18680.000000,18900.000000,18540.000000,18900.000000,15139.688477,18569150
2011-03-07,18860.000000,18860.000000,18120.000000,18120.000000,14514.877930,31883600
2011-03-08,18220.000000,18240.000000,17880.000000,17980.000000,14402.728516,24905400
2011-03-09,18120.000000,18160.000000,17640.000000,17800.000000,14258.542969,26296300
2011-03-10,17580.000000,17680.000000,17320.000000,17320.000000,13874.041016,41630200
2011-03-11,17220.000000,17520.000000,17200.000000,17240.000000,13809.958984,26884000
2011-03-14,17600.000000,18020.000000,17060.000000,18000.000000,14418.750977,33325000
2011-03-15,18020.000000,18040.000000,17120.000000,17200.000000,13777.918945,36313200
2011-03-16,17700.000000,17900.000000,17440.000000,17720.000000,14194.458008,39939050
2011-03-17,17560.000000,17800.000000,17360.000000,17800.000000,14258.542969,22505200
2011-03-18,17840.000000,17900.000000,17660.000000,17820.000000,14274.562500,19166050
2011-03-21,17820.000000,17980.000000,17680.000000,17800.000000,14258.542969,14473500
2011-03-22,17840.000000,17940.000000,17400.000000,17500.000000,14018.230469,21810300
2011-03-23,17600.000000,17600.000000,17180.000000,17460.000000,13986.187500,25229000
2011-03-24,17600.000000,17760.000000,17480.000000,17600.000000,14098.333984,15392550
2011-03-25,17840.000000,18200.000000,17800.000000,18200.000000,14578.955078,31078100
2011-03-28,18300.000000,18440.000000,18180.000000,18320.000000,14675.085938,15890200
2011-03-29,18140.000000,18320.000000,18000.000000,18320.000000,14675.085938,17204100
2011-03-30,18320.000000,18580.000000,18320.000000,18520.000000,14835.290039,20685150
2011-03-31,18720.000000,18720.000000,18420.000000,18640.000000,14931.416016,26376550
2011-04-01,18720.000000,18800.000000,18540.000000,18800.000000,15059.584961,22471700
2011-04-04,18800.000000,18900.000000,18780.000000,18900.000000,15139.688477,16716750
2011-04-05,18960.000000,18960.000000,18700.000000,18900.000000,15139.688477,11922000
2011-04-06,18800.000000,18840.000000,18300.000000,18460.000000,14787.231445,27471850
2011-04-07,18500.000000,18700.000000,18100.000000,18180.000000,14562.938477,21781250
2011-04-08,18220.000000,18280.000000,17900.000000,17960.000000,14386.709961,25983450
2011-04-11,17960.000000,18140.000000,17760.000000,17880.000000,14322.625000,20582800
2011-04-12,17720.000000,17800.000000,17640.000000,17640.000000,14130.375000,15766950
2011-04-13,17740.000000,18020.000000,17600.000000,18020.000000,14434.774414,16627750
2011-04-14,18000.000000,18000.000000,17680.000000,18000.000000,14418.750977,25265700
2011-04-15,17960.000000,17980.000000,17640.000000,17760.000000,14226.501953,22274750
2011-04-18,17820.000000,17840.000000,17320.000000,17340.000000,13890.059570,27418700
2011-04-19,17060.000000,17500.000000,17060.000000,17500.000000,14018.230469,23078650
2011-04-20,17780.000000,18320.000000,17720.000000,18320.000000,14675.085938,32044250
2011-04-21,18600.000000,18740.000000,18360.000000,18560.000000,14867.335938,27071850
2011-04-22,18480.000000,18540.000000,18040.000000,18080.000000,14482.833984,18825450
2011-04-25,18020.000000,18220.000000,17780.000000,17780.000000,14242.520508,14338950
2011-04-26,17980.000000,17980.000000,17600.000000,17940.000000,14370.688477,19174650
2011-04-27,18340.000000,18540.000000,18220.000000,18480.000000,14803.250000,26379400
2011-04-28,18480.000000,18540.000000,17980.000000,18000.000000,14418.750977,20803400
2011-04-29,18020.000000,18160.000000,17600.000000,17860.000000,14306.603516,21415000
2011-05-02,18200.000000,18740.000000,18080.000000,18640.000000,14931.416016,32544850
2011-05-03,18720.000000,18800.000000,18440.000000,18760.000000,15027.539063,25366500
2011-05-04,18600.000000,18680.000000,18000.000000,18300.000000,14659.061523,25769850
2011-05-06,17980.000000,18280.000000,17900.000000,17980.000000,14402.728516,23637450
2011-05-09,18160.000000,18220.000000,17820.000000,17820.000000,14274.562500,13543350
2011-05-11,17780.000000,17900.000000,17640.000000,17840.000000,14290.586914,22363750
2011-05-12,17720.000000,18020.000000,17660.000000,17700.000000,14178.438477,27616100
2011-05-13,17920.000000,18480.000000,17800.000000,18320.000000,14675.085938,33438000
